"company","cik","date","absee_page","absee_link"
"DBGS 2018-C1 Mortgage Trust","0001752363","2018-12-31","https://www.sec.gov/Archives/edgar/data/1752363/000105640418009040/0001056404-18-009040-index.htm","https://www.sec.gov/Archives/edgar/data/1752363/000105640418009040/exh_102.xml"
"DBGS 2018-C1 Mortgage Trust","0001752363","2018-12-03","https://www.sec.gov/Archives/edgar/data/1752363/000105640418008172/0001056404-18-008172-index.htm","https://www.sec.gov/Archives/edgar/data/1752363/000105640418008172/exh_102.xml"
"DBGS 2018-C1 Mortgage Trust","0001752363","2018-10-30","https://www.sec.gov/Archives/edgar/data/1752363/000153949718001710/0001539497-18-001710-index.htm","https://www.sec.gov/Archives/edgar/data/1752363/000153949718001710/exh_102.xml"
"DBGS 2018-C1 Mortgage Trust","0001752363","2018-10-09","https://www.sec.gov/Archives/edgar/data/1752363/000153949718001601/0001539497-18-001601-index.htm","https://www.sec.gov/Archives/edgar/data/1752363/000153949718001601/exh_102.xml"
"DBJPM 2017-C6 Mortgage Trust","0001706403","2019-03-23","https://www.sec.gov/Archives/edgar/data/1706403/000105640419002579/0001056404-19-002579-index.htm","https://www.sec.gov/Archives/edgar/data/1706403/000105640419002579/exh_102.xml"
"DBJPM 2017-C6 Mortgage Trust","0001706403","2019-02-27","https://www.sec.gov/Archives/edgar/data/1706403/000105640419001445/0001056404-19-001445-index.htm","https://www.sec.gov/Archives/edgar/data/1706403/000105640419001445/exh_102.xml"
"DBJPM 2017-C6 Mortgage Trust","0001706403","2019-01-25","https://www.sec.gov/Archives/edgar/data/1706403/000105640419000532/0001056404-19-000532-index.htm","https://www.sec.gov/Archives/edgar/data/1706403/000105640419000532/exh_102.xml"
"DBJPM 2017-C6 Mortgage Trust","0001706403","2018-12-27","https://www.sec.gov/Archives/edgar/data/1706403/000105640418008860/0001056404-18-008860-index.htm","https://www.sec.gov/Archives/edgar/data/1706403/000105640418008860/exh_102.xml"
"DBJPM 2017-C6 Mortgage Trust","0001706403","2018-12-13","https://www.sec.gov/Archives/edgar/data/1706403/000105640418008621/0001056404-18-008621-index.htm","https://www.sec.gov/Archives/edgar/data/1706403/000105640418008621/exh_102.xml"
"DBJPM 2017-C6 Mortgage Trust","0001706403","2018-11-28","https://www.sec.gov/Archives/edgar/data/1706403/000105640418007942/0001056404-18-007942-index.htm","https://www.sec.gov/Archives/edgar/data/1706403/000105640418007942/exh_102.xml"
"DBJPM 2017-C6 Mortgage Trust","0001706403","2018-10-29","https://www.sec.gov/Archives/edgar/data/1706403/000105640418007252/0001056404-18-007252-index.htm","https://www.sec.gov/Archives/edgar/data/1706403/000105640418007252/exh_102.xml"
"DBJPM 2017-C6 Mortgage Trust","0001706403","2018-09-26","https://www.sec.gov/Archives/edgar/data/1706403/000105640418006417/0001056404-18-006417-index.htm","https://www.sec.gov/Archives/edgar/data/1706403/000105640418006417/exh_102.xml"
"DBJPM 2017-C6 Mortgage Trust","0001706403","2018-08-24","https://www.sec.gov/Archives/edgar/data/1706403/000105640418005563/0001056404-18-005563-index.htm","https://www.sec.gov/Archives/edgar/data/1706403/000105640418005563/exh_102.xml"
"DBJPM 2017-C6 Mortgage Trust","0001706403","2018-07-26","https://www.sec.gov/Archives/edgar/data/1706403/000105640418004824/0001056404-18-004824-index.htm","https://www.sec.gov/Archives/edgar/data/1706403/000105640418004824/exh_102.xml"
"DBJPM 2017-C6 Mortgage Trust","0001706403","2018-06-27","https://www.sec.gov/Archives/edgar/data/1706403/000105640418004098/0001056404-18-004098-index.htm","https://www.sec.gov/Archives/edgar/data/1706403/000105640418004098/exh_102.xml"
"DBJPM 2017-C6 Mortgage Trust","0001706403","2018-05-29","https://www.sec.gov/Archives/edgar/data/1706403/000105640418003314/0001056404-18-003314-index.htm","https://www.sec.gov/Archives/edgar/data/1706403/000105640418003314/exh_102.xml"
"DBJPM 2017-C6 Mortgage Trust","0001706403","2018-04-26","https://www.sec.gov/Archives/edgar/data/1706403/000105640418002619/0001056404-18-002619-index.htm","https://www.sec.gov/Archives/edgar/data/1706403/000105640418002619/exh_102.xml"
"DBJPM 2017-C6 Mortgage Trust","0001706403","2018-03-27","https://www.sec.gov/Archives/edgar/data/1706403/000105640418001863/0001056404-18-001863-index.htm","https://www.sec.gov/Archives/edgar/data/1706403/000105640418001863/exh_102.xml"
"DBJPM 2017-C6 Mortgage Trust","0001706403","2018-02-27","https://www.sec.gov/Archives/edgar/data/1706403/000105640418000847/0001056404-18-000847-index.htm","https://www.sec.gov/Archives/edgar/data/1706403/000105640418000847/exh_102.xml"
"DBJPM 2017-C6 Mortgage Trust","0001706403","2018-01-26","https://www.sec.gov/Archives/edgar/data/1706403/000105640418000253/0001056404-18-000253-index.htm","https://www.sec.gov/Archives/edgar/data/1706403/000105640418000253/exh_102.xml"
"DBJPM 2017-C6 Mortgage Trust","0001706403","2017-12-26","https://www.sec.gov/Archives/edgar/data/1706403/000105640417005865/0001056404-17-005865-index.htm","https://www.sec.gov/Archives/edgar/data/1706403/000105640417005865/exh_102.xml"
"DBJPM 2017-C6 Mortgage Trust","0001706403","2017-11-27","https://www.sec.gov/Archives/edgar/data/1706403/000105640417005290/0001056404-17-005290-index.htm","https://www.sec.gov/Archives/edgar/data/1706403/000105640417005290/exh_102.xml"
"DBJPM 2017-C6 Mortgage Trust","0001706403","2017-10-26","https://www.sec.gov/Archives/edgar/data/1706403/000105640417004696/0001056404-17-004696-index.htm","https://www.sec.gov/Archives/edgar/data/1706403/000105640417004696/exh_102.xml"
"DBJPM 2017-C6 Mortgage Trust","0001706403","2017-09-26","https://www.sec.gov/Archives/edgar/data/1706403/000105640417004155/0001056404-17-004155-index.htm","https://www.sec.gov/Archives/edgar/data/1706403/000105640417004155/exh_102.xml"
"DBJPM 2017-C6 Mortgage Trust","0001706403","2017-08-25","https://www.sec.gov/Archives/edgar/data/1706403/000105640417003681/0001056404-17-003681-index.htm","https://www.sec.gov/Archives/edgar/data/1706403/000105640417003681/exh_102.xml"
"DBJPM 2017-C6 Mortgage Trust","0001706403","2017-07-27","https://www.sec.gov/Archives/edgar/data/1706403/000105640417003210/0001056404-17-003210-index.htm","https://www.sec.gov/Archives/edgar/data/1706403/000105640417003210/exh_102.xml"
"DBJPM 2017-C6 Mortgage Trust","0001706403","2017-06-07","https://www.sec.gov/Archives/edgar/data/1706403/000153949717000890/0001539497-17-000890-index.htm","https://www.sec.gov/Archives/edgar/data/1706403/000153949717000890/exh_102.xml"
"DEUTSCHE MORTGAGE & ASSET RECEIVING CORP","0001013454","2019-04-11","https://www.sec.gov/Archives/edgar/data/1013454/000153949719000578/0001539497-19-000578-index.htm","https://www.sec.gov/Archives/edgar/data/1013454/000153949719000578/exh_102.xml"
"DEUTSCHE MORTGAGE & ASSET RECEIVING CORP","0001013454","2019-03-18","https://www.sec.gov/Archives/edgar/data/1013454/000153949719000438/0001539497-19-000438-index.htm","https://www.sec.gov/Archives/edgar/data/1013454/000153949719000438/exh_102.xml"
"DEUTSCHE MORTGAGE & ASSET RECEIVING CORP","0001013454","2018-11-28","https://www.sec.gov/Archives/edgar/data/1013454/000153949718001868/0001539497-18-001868-index.htm","https://www.sec.gov/Archives/edgar/data/1013454/000153949718001868/exh_102.xml"
"DEUTSCHE MORTGAGE & ASSET RECEIVING CORP","0001013454","2018-11-05","https://www.sec.gov/Archives/edgar/data/1013454/000153949718001739/0001539497-18-001739-index.htm","https://www.sec.gov/Archives/edgar/data/1013454/000153949718001739/exh_102.xml"
"DEUTSCHE MORTGAGE & ASSET RECEIVING CORP","0001013454","2018-10-30","https://www.sec.gov/Archives/edgar/data/1013454/000153949718001710/0001539497-18-001710-index.htm","https://www.sec.gov/Archives/edgar/data/1013454/000153949718001710/exh_102.xml"
"DEUTSCHE MORTGAGE & ASSET RECEIVING CORP","0001013454","2018-10-09","https://www.sec.gov/Archives/edgar/data/1013454/000153949718001601/0001539497-18-001601-index.htm","https://www.sec.gov/Archives/edgar/data/1013454/000153949718001601/exh_102.xml"
"DEUTSCHE MORTGAGE & ASSET RECEIVING CORP","0001013454","2018-08-24","https://www.sec.gov/Archives/edgar/data/1013454/000153949718001378/0001539497-18-001378-index.htm","https://www.sec.gov/Archives/edgar/data/1013454/000153949718001378/exh_102.xml"
"DEUTSCHE MORTGAGE & ASSET RECEIVING CORP","0001013454","2018-07-30","https://www.sec.gov/Archives/edgar/data/1013454/000153949718001230/0001539497-18-001230-index.htm","https://www.sec.gov/Archives/edgar/data/1013454/000153949718001230/exh_102.xml"
"DEUTSCHE MORTGAGE & ASSET RECEIVING CORP","0001013454","2018-06-22","https://www.sec.gov/Archives/edgar/data/1013454/000153949718000961/0001539497-18-000961-index.htm","https://www.sec.gov/Archives/edgar/data/1013454/000153949718000961/exh_102.xml"
"DEUTSCHE MORTGAGE & ASSET RECEIVING CORP","0001013454","2018-05-01","https://www.sec.gov/Archives/edgar/data/1013454/000153949718000677/0001539497-18-000677-index.htm","https://www.sec.gov/Archives/edgar/data/1013454/000153949718000677/exh_102.xml"
"DEUTSCHE MORTGAGE & ASSET RECEIVING CORP","0001013454","2018-01-31","https://www.sec.gov/Archives/edgar/data/1013454/000153949718000120/0001539497-18-000120-index.htm","https://www.sec.gov/Archives/edgar/data/1013454/000153949718000120/exh_102.xml"
"DEUTSCHE MORTGAGE & ASSET RECEIVING CORP","0001013454","2018-01-16","https://www.sec.gov/Archives/edgar/data/1013454/000153949718000031/0001539497-18-000031-index.htm","https://www.sec.gov/Archives/edgar/data/1013454/000153949718000031/exh_102.xml"
"DEUTSCHE MORTGAGE & ASSET RECEIVING CORP","0001013454","2017-11-30","https://www.sec.gov/Archives/edgar/data/1013454/000153949717002156/0001539497-17-002156-index.htm","https://www.sec.gov/Archives/edgar/data/1013454/000153949717002156/exh_102.xml"
"DEUTSCHE MORTGAGE & ASSET RECEIVING CORP","0001013454","2017-11-07","https://www.sec.gov/Archives/edgar/data/1013454/000153949717001934/0001539497-17-001934-index.htm","https://www.sec.gov/Archives/edgar/data/1013454/000153949717001934/exh_102.xml"
"DEUTSCHE MORTGAGE & ASSET RECEIVING CORP","0001013454","2017-09-11","https://www.sec.gov/Archives/edgar/data/1013454/000153949717001530/0001539497-17-001530-index.htm","https://www.sec.gov/Archives/edgar/data/1013454/000153949717001530/exh_102.xml"
"DEUTSCHE MORTGAGE & ASSET RECEIVING CORP","0001013454","2017-06-07","https://www.sec.gov/Archives/edgar/data/1013454/000153949717000890/0001539497-17-000890-index.htm","https://www.sec.gov/Archives/edgar/data/1013454/000153949717000890/exh_102.xml"
"DEUTSCHE MORTGAGE & ASSET RECEIVING CORP","0001013454","2017-05-12","https://www.sec.gov/Archives/edgar/data/1013454/000153949717000699/0001539497-17-000699-index.htm","https://www.sec.gov/Archives/edgar/data/1013454/000153949717000699/exh_102.xml"
"DEUTSCHE MORTGAGE & ASSET RECEIVING CORP","0001013454","2017-04-25","https://www.sec.gov/Archives/edgar/data/1013454/000153949717000613/0001539497-17-000613-index.htm","https://www.sec.gov/Archives/edgar/data/1013454/000153949717000613/exh_102.xml"
"Drive Auto Receivables Trust 2017-1","0001708978","2019-04-12","https://www.sec.gov/Archives/edgar/data/1708978/000095013119001057/0000950131-19-001057-index.htm","https://www.sec.gov/Archives/edgar/data/1708978/000095013119001057/drive171ex102.xml"
"Drive Auto Receivables Trust 2017-1","0001708978","2019-03-14","https://www.sec.gov/Archives/edgar/data/1708978/000095013119000741/0000950131-19-000741-index.htm","https://www.sec.gov/Archives/edgar/data/1708978/000095013119000741/drive171ex102.xml"
"Drive Auto Receivables Trust 2017-1","0001708978","2019-02-15","https://www.sec.gov/Archives/edgar/data/1708978/000095013119000451/0000950131-19-000451-index.htm","https://www.sec.gov/Archives/edgar/data/1708978/000095013119000451/drive171ex102.xml"
"Drive Auto Receivables Trust 2017-1","0001708978","2019-01-14","https://www.sec.gov/Archives/edgar/data/1708978/000095013119000149/0000950131-19-000149-index.htm","https://www.sec.gov/Archives/edgar/data/1708978/000095013119000149/drive171ex102.xml"
"Drive Auto Receivables Trust 2017-1","0001708978","2018-12-14","https://www.sec.gov/Archives/edgar/data/1708978/000095013118002738/0000950131-18-002738-index.htm","https://www.sec.gov/Archives/edgar/data/1708978/000095013118002738/drive171ex102.xml"
"Drive Auto Receivables Trust 2017-1","0001708978","2018-11-14","https://www.sec.gov/Archives/edgar/data/1708978/000095013118002470/0000950131-18-002470-index.htm","https://www.sec.gov/Archives/edgar/data/1708978/000095013118002470/drive17-1_ex102.xml"
"Drive Auto Receivables Trust 2017-1","0001708978","2018-10-12","https://www.sec.gov/Archives/edgar/data/1708978/000095013118002091/0000950131-18-002091-index.htm","https://www.sec.gov/Archives/edgar/data/1708978/000095013118002091/drive17-1_ex102.xml"
"Drive Auto Receivables Trust 2017-1","0001708978","2018-09-14","https://www.sec.gov/Archives/edgar/data/1708978/000095013118001819/0000950131-18-001819-index.htm","https://www.sec.gov/Archives/edgar/data/1708978/000095013118001819/drive17-1_ex102.xml"
"Drive Auto Receivables Trust 2017-1","0001708978","2018-08-14","https://www.sec.gov/Archives/edgar/data/1708978/000095013118001605/0000950131-18-001605-index.htm","https://www.sec.gov/Archives/edgar/data/1708978/000095013118001605/drive17-1_ex102.xml"
"Drive Auto Receivables Trust 2017-1","0001708978","2018-07-13","https://www.sec.gov/Archives/edgar/data/1708978/000095013118001332/0000950131-18-001332-index.htm","https://www.sec.gov/Archives/edgar/data/1708978/000095013118001332/drive17-1_ex102.xml"
"Drive Auto Receivables Trust 2017-1","0001708978","2018-06-15","https://www.sec.gov/Archives/edgar/data/1708978/000095013118001001/0000950131-18-001001-index.htm","https://www.sec.gov/Archives/edgar/data/1708978/000095013118001001/drive17-1_ex102.xml"
"Drive Auto Receivables Trust 2017-1","0001708978","2018-05-15","https://www.sec.gov/Archives/edgar/data/1708978/000095013118000757/0000950131-18-000757-index.htm","https://www.sec.gov/Archives/edgar/data/1708978/000095013118000757/drive171ex102_0509-1908.xml"
"Drive Auto Receivables Trust 2017-1","0001708978","2018-04-16","https://www.sec.gov/Archives/edgar/data/1708978/000095013118000549/0000950131-18-000549-index.htm","https://www.sec.gov/Archives/edgar/data/1708978/000095013118000549/drive171ex102_0412-1844.xml"
"Drive Auto Receivables Trust 2017-1","0001708978","2018-03-15","https://www.sec.gov/Archives/edgar/data/1708978/000095013118000376/0000950131-18-000376-index.htm","https://www.sec.gov/Archives/edgar/data/1708978/000095013118000376/drive171ex102_0313-0910.xml"
"Drive Auto Receivables Trust 2017-1","0001708978","2018-02-15","https://www.sec.gov/Archives/edgar/data/1708978/000095013118000267/0000950131-18-000267-index.htm","https://www.sec.gov/Archives/edgar/data/1708978/000095013118000267/drive171ex102_0213_1535.xml"
"Drive Auto Receivables Trust 2017-1","0001708978","2018-01-16","https://www.sec.gov/Archives/edgar/data/1708978/000095013118000048/0000950131-18-000048-index.htm","https://www.sec.gov/Archives/edgar/data/1708978/000095013118000048/drive171ex102_0111-2157.xml"
"Drive Auto Receivables Trust 2017-1","0001708978","2017-12-15","https://www.sec.gov/Archives/edgar/data/1708978/000095013117000863/0000950131-17-000863-index.htm","https://www.sec.gov/Archives/edgar/data/1708978/000095013117000863/drive17-1_ex102_1213_1705.xml"
"Drive Auto Receivables Trust 2017-1","0001708978","2017-11-15","https://www.sec.gov/Archives/edgar/data/1708978/000095013117000774/0000950131-17-000774-index.htm","https://www.sec.gov/Archives/edgar/data/1708978/000095013117000774/drive17-1_ex102_1114-1523.xml"
"Drive Auto Receivables Trust 2017-1","0001708978","2017-10-16","https://www.sec.gov/Archives/edgar/data/1708978/000095013117000640/0000950131-17-000640-index.htm","https://www.sec.gov/Archives/edgar/data/1708978/000095013117000640/drive17-1_ex102_1010-2154.xml"
"Drive Auto Receivables Trust 2017-1","0001708978","2017-09-15","https://www.sec.gov/Archives/edgar/data/1708978/000095013117000547/0000950131-17-000547-index.htm","https://www.sec.gov/Archives/edgar/data/1708978/000095013117000547/drive17-1_ex102_0913-1533.xml"
"Drive Auto Receivables Trust 2017-1","0001708978","2017-08-15","https://www.sec.gov/Archives/edgar/data/1708978/000095012317008070/0000950123-17-008070-index.htm","https://www.sec.gov/Archives/edgar/data/1708978/000095012317008070/drive17-1_ex102_0811-2115.xml"
"Drive Auto Receivables Trust 2017-1","0001708978","2017-07-17","https://www.sec.gov/Archives/edgar/data/1708978/000095013117000379/0000950131-17-000379-index.htm","https://www.sec.gov/Archives/edgar/data/1708978/000095013117000379/sanlnex102_409107_0714-2033.xml"
"Drive Auto Receivables Trust 2017-1","0001708978","2017-06-15","https://www.sec.gov/Archives/edgar/data/1708978/000095012317005660/0000950123-17-005660-index.htm","https://www.sec.gov/Archives/edgar/data/1708978/000095012317005660/sand1lnex102may17_0614-1722.xml"
"Drive Auto Receivables Trust 2017-2","0001711993","2019-04-12","https://www.sec.gov/Archives/edgar/data/1711993/000095013119001058/0000950131-19-001058-index.htm","https://www.sec.gov/Archives/edgar/data/1711993/000095013119001058/drive172ex102.xml"
"Drive Auto Receivables Trust 2017-2","0001711993","2019-03-14","https://www.sec.gov/Archives/edgar/data/1711993/000095013119000776/0000950131-19-000776-index.htm","https://www.sec.gov/Archives/edgar/data/1711993/000095013119000776/drive172ex102.xml"
"Drive Auto Receivables Trust 2017-2","0001711993","2019-02-15","https://www.sec.gov/Archives/edgar/data/1711993/000095013119000459/0000950131-19-000459-index.htm","https://www.sec.gov/Archives/edgar/data/1711993/000095013119000459/drive172ex102.xml"
"Drive Auto Receivables Trust 2017-2","0001711993","2019-01-14","https://www.sec.gov/Archives/edgar/data/1711993/000095013119000153/0000950131-19-000153-index.htm","https://www.sec.gov/Archives/edgar/data/1711993/000095013119000153/drive172ex102.xml"
"Drive Auto Receivables Trust 2017-2","0001711993","2018-12-14","https://www.sec.gov/Archives/edgar/data/1711993/000095013118002740/0000950131-18-002740-index.htm","https://www.sec.gov/Archives/edgar/data/1711993/000095013118002740/drive172ex102.xml"
"Drive Auto Receivables Trust 2017-2","0001711993","2018-11-15","https://www.sec.gov/Archives/edgar/data/1711993/000095013118002472/0000950131-18-002472-index.htm","https://www.sec.gov/Archives/edgar/data/1711993/000095013118002472/drive17-2_ex102.xml"
"Drive Auto Receivables Trust 2017-2","0001711993","2018-10-12","https://www.sec.gov/Archives/edgar/data/1711993/000095013118002097/0000950131-18-002097-index.htm","https://www.sec.gov/Archives/edgar/data/1711993/000095013118002097/drive17-2_ex102.xml"
"Drive Auto Receivables Trust 2017-2","0001711993","2018-09-14","https://www.sec.gov/Archives/edgar/data/1711993/000095013118001821/0000950131-18-001821-index.htm","https://www.sec.gov/Archives/edgar/data/1711993/000095013118001821/drive17-2_ex102.xml"
"Drive Auto Receivables Trust 2017-2","0001711993","2018-08-14","https://www.sec.gov/Archives/edgar/data/1711993/000095013118001609/0000950131-18-001609-index.htm","https://www.sec.gov/Archives/edgar/data/1711993/000095013118001609/drive17-2_ex102.xml"
"Drive Auto Receivables Trust 2017-2","0001711993","2018-07-13","https://www.sec.gov/Archives/edgar/data/1711993/000095013118001335/0000950131-18-001335-index.htm","https://www.sec.gov/Archives/edgar/data/1711993/000095013118001335/drive17-2_ex102.xml"
"Drive Auto Receivables Trust 2017-2","0001711993","2018-06-15","https://www.sec.gov/Archives/edgar/data/1711993/000095013118001006/0000950131-18-001006-index.htm","https://www.sec.gov/Archives/edgar/data/1711993/000095013118001006/drive17-2_ex102.xml"
"Drive Auto Receivables Trust 2017-2","0001711993","2018-05-15","https://www.sec.gov/Archives/edgar/data/1711993/000095013118000759/0000950131-18-000759-index.htm","https://www.sec.gov/Archives/edgar/data/1711993/000095013118000759/drive172ex102_0509-1958.xml"
"Drive Auto Receivables Trust 2017-2","0001711993","2018-04-16","https://www.sec.gov/Archives/edgar/data/1711993/000095013118000550/0000950131-18-000550-index.htm","https://www.sec.gov/Archives/edgar/data/1711993/000095013118000550/drive172ex102_0412_1841.xml"
"Drive Auto Receivables Trust 2017-2","0001711993","2018-03-15","https://www.sec.gov/Archives/edgar/data/1711993/000095013118000378/0000950131-18-000378-index.htm","https://www.sec.gov/Archives/edgar/data/1711993/000095013118000378/drive172ex102_0309-1416.xml"
"Drive Auto Receivables Trust 2017-2","0001711993","2018-02-15","https://www.sec.gov/Archives/edgar/data/1711993/000095013118000278/0000950131-18-000278-index.htm","https://www.sec.gov/Archives/edgar/data/1711993/000095013118000278/drive172ex102_0213-1558.xml"
"Drive Auto Receivables Trust 2017-2","0001711993","2018-02-15","https://www.sec.gov/Archives/edgar/data/1711993/000095013118000268/0000950131-18-000268-index.htm","https://www.sec.gov/Archives/edgar/data/1711993/000095013118000268/drive173ex102_0213-2110.xml"
"Drive Auto Receivables Trust 2017-2","0001711993","2018-01-16","https://www.sec.gov/Archives/edgar/data/1711993/000095013118000050/0000950131-18-000050-index.htm","https://www.sec.gov/Archives/edgar/data/1711993/000095013118000050/drive172ex102_0111-2334.xml"
"Drive Auto Receivables Trust 2017-2","0001711993","2017-12-15","https://www.sec.gov/Archives/edgar/data/1711993/000095013117000865/0000950131-17-000865-index.htm","https://www.sec.gov/Archives/edgar/data/1711993/000095013117000865/drive17-2_ex102_1213-1602.xml"
"Drive Auto Receivables Trust 2017-2","0001711993","2017-11-15","https://www.sec.gov/Archives/edgar/data/1711993/000095013117000775/0000950131-17-000775-index.htm","https://www.sec.gov/Archives/edgar/data/1711993/000095013117000775/drive17-2_ex102_1114-1912.xml"
"Drive Auto Receivables Trust 2017-2","0001711993","2017-10-16","https://www.sec.gov/Archives/edgar/data/1711993/000095013117000641/0000950131-17-000641-index.htm","https://www.sec.gov/Archives/edgar/data/1711993/000095013117000641/drive17-2_ex102_1011-1645.xml"
"Drive Auto Receivables Trust 2017-2","0001711993","2017-09-15","https://www.sec.gov/Archives/edgar/data/1711993/000095013117000548/0000950131-17-000548-index.htm","https://www.sec.gov/Archives/edgar/data/1711993/000095013117000548/drive17-2_ex102_0913-2047.xml"
"Drive Auto Receivables Trust 2017-2","0001711993","2017-08-15","https://www.sec.gov/Archives/edgar/data/1711993/000095012317008069/0000950123-17-008069-index.htm","https://www.sec.gov/Archives/edgar/data/1711993/000095012317008069/drive17-2_ex102_0811-2119.xml"
"Drive Auto Receivables Trust 2017-2","0001711993","2017-07-20","https://www.sec.gov/Archives/edgar/data/1711993/000095012317006196/0000950123-17-006196-index.htm","https://www.sec.gov/Archives/edgar/data/1711993/000095012317006196/sanlnex102_422973_0719-1855.xml"
"Drive Auto Receivables Trust 2017-3","0001717900","2019-04-12","https://www.sec.gov/Archives/edgar/data/1717900/000095013119001062/0000950131-19-001062-index.htm","https://www.sec.gov/Archives/edgar/data/1717900/000095013119001062/drive173ex102.xml"
"Drive Auto Receivables Trust 2017-3","0001717900","2019-03-14","https://www.sec.gov/Archives/edgar/data/1717900/000095013119000774/0000950131-19-000774-index.htm","https://www.sec.gov/Archives/edgar/data/1717900/000095013119000774/drive173ex102.xml"
"Drive Auto Receivables Trust 2017-3","0001717900","2019-02-15","https://www.sec.gov/Archives/edgar/data/1717900/000095013119000463/0000950131-19-000463-index.htm","https://www.sec.gov/Archives/edgar/data/1717900/000095013119000463/drive173ex102.xml"
"Drive Auto Receivables Trust 2017-3","0001717900","2019-01-14","https://www.sec.gov/Archives/edgar/data/1717900/000095013119000158/0000950131-19-000158-index.htm","https://www.sec.gov/Archives/edgar/data/1717900/000095013119000158/drive173ex102.xml"
"Drive Auto Receivables Trust 2017-3","0001717900","2018-12-15","https://www.sec.gov/Archives/edgar/data/1717900/000095013118002745/0000950131-18-002745-index.htm","https://www.sec.gov/Archives/edgar/data/1717900/000095013118002745/drive173ex102.xml"
"Drive Auto Receivables Trust 2017-3","0001717900","2018-11-15","https://www.sec.gov/Archives/edgar/data/1717900/000095013118002476/0000950131-18-002476-index.htm","https://www.sec.gov/Archives/edgar/data/1717900/000095013118002476/drive17-3_ex102.xml"
"Drive Auto Receivables Trust 2017-3","0001717900","2018-10-12","https://www.sec.gov/Archives/edgar/data/1717900/000095013118002121/0000950131-18-002121-index.htm","https://www.sec.gov/Archives/edgar/data/1717900/000095013118002121/drive17-3_ex102.xml"
"Drive Auto Receivables Trust 2017-3","0001717900","2018-09-14","https://www.sec.gov/Archives/edgar/data/1717900/000095013118001825/0000950131-18-001825-index.htm","https://www.sec.gov/Archives/edgar/data/1717900/000095013118001825/drive17-3_ex102.xml"
"Drive Auto Receivables Trust 2017-3","0001717900","2018-08-14","https://www.sec.gov/Archives/edgar/data/1717900/000095013118001614/0000950131-18-001614-index.htm","https://www.sec.gov/Archives/edgar/data/1717900/000095013118001614/drive17-3_ex102.xml"
"Drive Auto Receivables Trust 2017-3","0001717900","2018-07-13","https://www.sec.gov/Archives/edgar/data/1717900/000095013118001343/0000950131-18-001343-index.htm","https://www.sec.gov/Archives/edgar/data/1717900/000095013118001343/drive17-3_ex102.xml"
"Drive Auto Receivables Trust 2017-3","0001717900","2018-06-15","https://www.sec.gov/Archives/edgar/data/1717900/000095013118001011/0000950131-18-001011-index.htm","https://www.sec.gov/Archives/edgar/data/1717900/000095013118001011/drive17-3_ex102.xml"
"Drive Auto Receivables Trust 2017-3","0001717900","2018-05-15","https://www.sec.gov/Archives/edgar/data/1717900/000095013118000761/0000950131-18-000761-index.htm","https://www.sec.gov/Archives/edgar/data/1717900/000095013118000761/drive173ex102_0509-2117.xml"
"Drive Auto Receivables Trust 2017-3","0001717900","2018-04-16","https://www.sec.gov/Archives/edgar/data/1717900/000095013118000551/0000950131-18-000551-index.htm","https://www.sec.gov/Archives/edgar/data/1717900/000095013118000551/drive173ex102_0412-2028.xml"
"Drive Auto Receivables Trust 2017-3","0001717900","2018-03-15","https://www.sec.gov/Archives/edgar/data/1717900/000095013118000380/0000950131-18-000380-index.htm","https://www.sec.gov/Archives/edgar/data/1717900/000095013118000380/drive173ex102_0312-2103.xml"
"Drive Auto Receivables Trust 2017-3","0001717900","2018-02-15","https://www.sec.gov/Archives/edgar/data/1717900/000095013118000272/0000950131-18-000272-index.htm","https://www.sec.gov/Archives/edgar/data/1717900/000095013118000272/drive173ex102_0213-2110.xml"
"Drive Auto Receivables Trust 2017-3","0001717900","2018-01-16","https://www.sec.gov/Archives/edgar/data/1717900/000095013118000053/0000950131-18-000053-index.htm","https://www.sec.gov/Archives/edgar/data/1717900/000095013118000053/drive173ex102_0111-1450.xml"
"Drive Auto Receivables Trust 2017-3","0001717900","2017-12-15","https://www.sec.gov/Archives/edgar/data/1717900/000095013117000867/0000950131-17-000867-index.htm","https://www.sec.gov/Archives/edgar/data/1717900/000095013117000867/drive17-3_ex102_1213-1630.xml"
"Drive Auto Receivables Trust 2017-3","0001717900","2017-11-15","https://www.sec.gov/Archives/edgar/data/1717900/000095013117000776/0000950131-17-000776-index.htm","https://www.sec.gov/Archives/edgar/data/1717900/000095013117000776/drive17-3_ex102_1114-1828.xml"
"Drive Auto Receivables Trust 2017-3","0001717900","2017-10-11","https://www.sec.gov/Archives/edgar/data/1717900/000095013117000624/0000950131-17-000624-index.htm","https://www.sec.gov/Archives/edgar/data/1717900/000095013117000624/drive17-3_ex102_1011-1600.xml"
"Drive Auto Receivables Trust 2018-1","0001728847","2019-04-12","https://www.sec.gov/Archives/edgar/data/1728847/000095013119001061/0000950131-19-001061-index.htm","https://www.sec.gov/Archives/edgar/data/1728847/000095013119001061/drive181ex102.xml"
"Drive Auto Receivables Trust 2018-1","0001728847","2019-03-14","https://www.sec.gov/Archives/edgar/data/1728847/000095013119000780/0000950131-19-000780-index.htm","https://www.sec.gov/Archives/edgar/data/1728847/000095013119000780/drive181ex102.xml"
